"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISR","SOCSUPPORT","SRY","PC","A","2011",89.2414212226868,
"ISR","SOCSUPPORT","SRY","PC","A","2012",89.2414212226868,
"ISR","SOCSUPPORT","SRY","PC","A","2013",89.2414212226868,
"ISR","SOCSUPPORT","SRY","PC","A","2014",89.2414212226868,
"ISR","SOCSUPPORT","SRY","PC","A","2015",89.2414212226868,
"ISR","SOCSUPPORT","SRY","PC","A","2016",89.2414212226868,
"ISR","SOCSUPPORT","SRY","PC","A","2017",89.2414212226868,
"ISR","SOCSUPPORT","SRY","PC","A","2018",89.2414212226868,
"ISR","SOCSUPPORT","SRY","PC","A","2019",89.2414212226868,
"ISR","SOCSUPPORT","SRY","PC","A","2020",89.2414212226868,
"ISR","SOCSUPPORT","SRY","PC","A","2021",89.2414212226868,
"ISR","SOCSUPPORT","MIDDLE_AGED","PC","A","2010",88.9552772045136,
"ISR","SOCSUPPORT","MIDDLE_AGED","PC","A","2011",88.9552772045136,
"ISR","SOCSUPPORT","MIDDLE_AGED","PC","A","2012",88.9552772045136,
"ISR","SOCSUPPORT","MIDDLE_AGED","PC","A","2013",88.9552772045136,
"ISR","SOCSUPPORT","MIDDLE_AGED","PC","A","2014",88.9552772045136,
"ISR","SOCSUPPORT","MIDDLE_AGED","PC","A","2015",88.9552772045136,
"ISR","SOCSUPPORT","MIDDLE_AGED","PC","A","2016",88.9552772045136,
"ISR","SOCSUPPORT","MIDDLE_AGED","PC","A","2017",88.9552772045136,
"ISR","SOCSUPPORT","MIDDLE_AGED","PC","A","2018",88.9552772045136,
"ISR","SOCSUPPORT","MIDDLE_AGED","PC","A","2019",88.9552772045136,
"ISR","SOCSUPPORT","MIDDLE_AGED","PC","A","2020",88.9552772045136,
"ISR","SOCSUPPORT","MIDDLE_AGED","PC","A","2021",88.9552772045136,
"ISR","SOCSUPPORT","OLD","PC","A","2010",88.0167901515961,
"ISR","SOCSUPPORT","OLD","PC","A","2011",88.0167901515961,
"ISR","SOCSUPPORT","OLD","PC","A","2012",88.0167901515961,
"ISR","SOCSUPPORT","OLD","PC","A","2013",88.0167901515961,
"ISR","SOCSUPPORT","OLD","PC","A","2014",88.0167901515961,
"ISR","SOCSUPPORT","OLD","PC","A","2015",88.0167901515961,
"ISR","SOCSUPPORT","OLD","PC","A","2016",88.0167901515961,
"ISR","SOCSUPPORT","OLD","PC","A","2017",88.0167901515961,
"ISR","SOCSUPPORT","OLD","PC","A","2018",88.0167901515961,
"ISR","SOCSUPPORT","OLD","PC","A","2019",88.0167901515961,
"ISR","SOCSUPPORT","OLD","PC","A","2020",88.0167901515961,
"ISR","SOCSUPPORT","OLD","PC","A","2021",88.0167901515961,
"ISR","SOCSUPPORT","YOUNG","PC","A","2010",91.4764285087586,
"ISR","SOCSUPPORT","YOUNG","PC","A","2011",91.4764285087586,
"ISR","SOCSUPPORT","YOUNG","PC","A","2012",91.4764285087586,
"ISR","SOCSUPPORT","YOUNG","PC","A","2013",91.4764285087586,
"ISR","SOCSUPPORT","YOUNG","PC","A","2014",91.4764285087586,
"ISR","SOCSUPPORT","YOUNG","PC","A","2015",91.4764285087586,
"ISR","SOCSUPPORT","YOUNG","PC","A","2016",91.4764285087586,
"ISR","SOCSUPPORT","YOUNG","PC","A","2017",91.4764285087586,
"ISR","SOCSUPPORT","YOUNG","PC","A","2018",91.4764285087586,
"ISR","SOCSUPPORT","YOUNG","PC","A","2019",91.4764285087586,
"ISR","SOCSUPPORT","YOUNG","PC","A","2020",91.4764285087586,
"ISR","SOCSUPPORT","YOUNG","PC","A","2021",91.4764285087586,
"LVA","SOCSUPPORT","PRY","PC","A","2011",78.9600908756256,
"LVA","SOCSUPPORT","PRY","PC","A","2012",78.9600908756256,
"LVA","SOCSUPPORT","PRY","PC","A","2013",78.9600908756256,
"LVA","SOCSUPPORT","PRY","PC","A","2014",78.9600908756256,
"LVA","SOCSUPPORT","PRY","PC","A","2015",78.9600908756256,
"LVA","SOCSUPPORT","PRY","PC","A","2016",78.9600908756256,
"LVA","SOCSUPPORT","PRY","PC","A","2017",78.9600908756256,
"LVA","SOCSUPPORT","PRY","PC","A","2018",78.9600908756256,
"LVA","SOCSUPPORT","PRY","PC","A","2019",78.9600908756256,
"LVA","SOCSUPPORT","TRY","PC","A","2011",91.2692189216614,
"LVA","SOCSUPPORT","TRY","PC","A","2012",91.2692189216614,
"LVA","SOCSUPPORT","TRY","PC","A","2013",91.2692189216614,
"LVA","SOCSUPPORT","TRY","PC","A","2014",91.2692189216614,
"LVA","SOCSUPPORT","TRY","PC","A","2015",91.2692189216614,
"LVA","SOCSUPPORT","TRY","PC","A","2016",91.2692189216614,
"LVA","SOCSUPPORT","TRY","PC","A","2017",91.2692189216614,
"LVA","SOCSUPPORT","TRY","PC","A","2018",91.2692189216614,
"LVA","SOCSUPPORT","TRY","PC","A","2019",91.2692189216614,
"LVA","SOCSUPPORT","TRY","PC","A","2020",91.2692189216614,
"LVA","SOCSUPPORT","TRY","PC","A","2021",91.2692189216614,
"LVA","SOCSUPPORT","SRY","PC","A","2011",87.1183156967163,
"LVA","SOCSUPPORT","SRY","PC","A","2012",87.1183156967163,
"LVA","SOCSUPPORT","SRY","PC","A","2013",87.1183156967163,
"LVA","SOCSUPPORT","SRY","PC","A","2014",87.1183156967163,
"LVA","SOCSUPPORT","SRY","PC","A","2015",87.1183156967163,
"LVA","SOCSUPPORT","SRY","PC","A","2016",87.1183156967163,
"LVA","SOCSUPPORT","SRY","PC","A","2017",87.1183156967163,
"LVA","SOCSUPPORT","SRY","PC","A","2018",87.1183156967163,
"LVA","SOCSUPPORT","SRY","PC","A","2019",87.1183156967163,
"LVA","SOCSUPPORT","SRY","PC","A","2020",87.1183156967163,
"LVA","SOCSUPPORT","SRY","PC","A","2021",87.1183156967163,
"LVA","SOCSUPPORT","MIDDLE_AGED","PC","A","2011",86.9667232036591,
"LVA","SOCSUPPORT","MIDDLE_AGED","PC","A","2012",86.9667232036591,
"LVA","SOCSUPPORT","MIDDLE_AGED","PC","A","2013",86.9667232036591,
"LVA","SOCSUPPORT","MIDDLE_AGED","PC","A","2014",86.9667232036591,
"LVA","SOCSUPPORT","MIDDLE_AGED","PC","A","2015",86.9667232036591,
"LVA","SOCSUPPORT","MIDDLE_AGED","PC","A","2016",86.9667232036591,
"LVA","SOCSUPPORT","MIDDLE_AGED","PC","A","2017",86.9667232036591,
"LVA","SOCSUPPORT","MIDDLE_AGED","PC","A","2018",86.9667232036591,
"LVA","SOCSUPPORT","MIDDLE_AGED","PC","A","2019",86.9667232036591,
"LVA","SOCSUPPORT","MIDDLE_AGED","PC","A","2020",86.9667232036591,
"LVA","SOCSUPPORT","MIDDLE_AGED","PC","A","2021",86.9667232036591,
"LVA","SOCSUPPORT","OLD","PC","A","2011",82.6204419136047,
"LVA","SOCSUPPORT","OLD","PC","A","2012",82.6204419136047,
"LVA","SOCSUPPORT","OLD","PC","A","2013",82.6204419136047,
"LVA","SOCSUPPORT","OLD","PC","A","2014",82.6204419136047,
"LVA","SOCSUPPORT","OLD","PC","A","2015",82.6204419136047,
"LVA","SOCSUPPORT","OLD","PC","A","2016",82.6204419136047,
"LVA","SOCSUPPORT","OLD","PC","A","2017",82.6204419136047,
"LVA","SOCSUPPORT","OLD","PC","A","2018",82.6204419136047,
"LVA","SOCSUPPORT","OLD","PC","A","2019",82.6204419136047,
"LVA","SOCSUPPORT","OLD","PC","A","2020",82.6204419136047,
"LVA","SOCSUPPORT","OLD","PC","A","2021",82.6204419136047,
"LVA","SOCSUPPORT","YOUNG","PC","A","2011",93.7130153179169,
"LVA","SOCSUPPORT","YOUNG","PC","A","2012",93.7130153179169,
"LVA","SOCSUPPORT","YOUNG","PC","A","2013",93.7130153179169,
"LVA","SOCSUPPORT","YOUNG","PC","A","2014",93.7130153179169,
"LVA","SOCSUPPORT","YOUNG","PC","A","2015",93.7130153179169,
"LVA","SOCSUPPORT","YOUNG","PC","A","2016",93.7130153179169,
"LVA","SOCSUPPORT","YOUNG","PC","A","2017",93.7130153179169,
"LVA","SOCSUPPORT","YOUNG","PC","A","2018",93.7130153179169,
"LVA","SOCSUPPORT","YOUNG","PC","A","2019",93.7130153179169,
"LVA","SOCSUPPORT","YOUNG","PC","A","2020",93.7130153179169,
"LVA","SOCSUPPORT","YOUNG","PC","A","2021",93.7130153179169,
"LTU","SOCSUPPORT","PRY","PC","A","2010",80.041766166687,
"LTU","SOCSUPPORT","PRY","PC","A","2011",80.041766166687,
"LTU","SOCSUPPORT","PRY","PC","A","2012",80.041766166687,
"LTU","SOCSUPPORT","PRY","PC","A","2013",80.041766166687,
"LTU","SOCSUPPORT","PRY","PC","A","2014",80.041766166687,
"LTU","SOCSUPPORT","PRY","PC","A","2015",80.041766166687,
"LTU","SOCSUPPORT","PRY","PC","A","2016",80.041766166687,
"LTU","SOCSUPPORT","PRY","PC","A","2017",80.041766166687,
"LTU","SOCSUPPORT","PRY","PC","A","2019",80.041766166687,
"LTU","SOCSUPPORT","TRY","PC","A","2010",92.3194408416748,
"LTU","SOCSUPPORT","TRY","PC","A","2011",92.3194408416748,
"LTU","SOCSUPPORT","TRY","PC","A","2012",92.3194408416748,
"LTU","SOCSUPPORT","TRY","PC","A","2013",92.3194408416748,
"LTU","SOCSUPPORT","TRY","PC","A","2014",92.3194408416748,
"LTU","SOCSUPPORT","TRY","PC","A","2015",92.3194408416748,
"LTU","SOCSUPPORT","TRY","PC","A","2016",92.3194408416748,
"LTU","SOCSUPPORT","TRY","PC","A","2017",92.3194408416748,
"LTU","SOCSUPPORT","TRY","PC","A","2018",92.3194408416748,
"LTU","SOCSUPPORT","TRY","PC","A","2019",92.3194408416748,
"LTU","SOCSUPPORT","TRY","PC","A","2020",92.3194408416748,
"LTU","SOCSUPPORT","TRY","PC","A","2021",92.3194408416748,
"LTU","SOCSUPPORT","SRY","PC","A","2010",85.2475166320801,
"LTU","SOCSUPPORT","SRY","PC","A","2011",85.2475166320801,
"LTU","SOCSUPPORT","SRY","PC","A","2012",85.2475166320801,
"LTU","SOCSUPPORT","SRY","PC","A","2013",85.2475166320801,
"LTU","SOCSUPPORT","SRY","PC","A","2014",85.2475166320801,
"LTU","SOCSUPPORT","SRY","PC","A","2015",85.2475166320801,
"LTU","SOCSUPPORT","SRY","PC","A","2016",85.2475166320801,
"LTU","SOCSUPPORT","SRY","PC","A","2017",85.2475166320801,
"LTU","SOCSUPPORT","SRY","PC","A","2018",85.2475166320801,
"LTU","SOCSUPPORT","SRY","PC","A","2019",85.2475166320801,
"LTU","SOCSUPPORT","SRY","PC","A","2020",85.2475166320801,
"LTU","SOCSUPPORT","SRY","PC","A","2021",85.2475166320801,
"LTU","SOCSUPPORT","MIDDLE_AGED","PC","A","2010",85.7339918613434,
"LTU","SOCSUPPORT","MIDDLE_AGED","PC","A","2011",85.7339918613434,
"LTU","SOCSUPPORT","MIDDLE_AGED","PC","A","2012",85.7339918613434,
"LTU","SOCSUPPORT","MIDDLE_AGED","PC","A","2013",85.7339918613434,
"LTU","SOCSUPPORT","MIDDLE_AGED","PC","A","2014",85.7339918613434,
"LTU","SOCSUPPORT","MIDDLE_AGED","PC","A","2015",85.7339918613434,
"LTU","SOCSUPPORT","MIDDLE_AGED","PC","A","2016",85.7339918613434,
"LTU","SOCSUPPORT","MIDDLE_AGED","PC","A","2017",85.7339918613434,
"LTU","SOCSUPPORT","MIDDLE_AGED","PC","A","2018",85.7339918613434,
"LTU","SOCSUPPORT","MIDDLE_AGED","PC","A","2019",85.7339918613434,
"LTU","SOCSUPPORT","MIDDLE_AGED","PC","A","2020",85.7339918613434,
"LTU","SOCSUPPORT","MIDDLE_AGED","PC","A","2021",85.7339918613434,
"LTU","SOCSUPPORT","OLD","PC","A","2010",81.7092061042786,
"LTU","SOCSUPPORT","OLD","PC","A","2011",81.7092061042786,
"LTU","SOCSUPPORT","OLD","PC","A","2012",81.7092061042786,
"LTU","SOCSUPPORT","OLD","PC","A","2013",81.7092061042786,
"LTU","SOCSUPPORT","OLD","PC","A","2014",81.7092061042786,
"LTU","SOCSUPPORT","OLD","PC","A","2015",81.7092061042786,
"LTU","SOCSUPPORT","OLD","PC","A","2016",81.7092061042786,
"LTU","SOCSUPPORT","OLD","PC","A","2017",81.7092061042786,
"LTU","SOCSUPPORT","OLD","PC","A","2018",81.7092061042786,
"LTU","SOCSUPPORT","OLD","PC","A","2019",81.7092061042786,
"LTU","SOCSUPPORT","OLD","PC","A","2020",81.7092061042786,
"LTU","SOCSUPPORT","OLD","PC","A","2021",81.7092061042786,
"LTU","SOCSUPPORT","YOUNG","PC","A","2010",90.675675868988,
"LTU","SOCSUPPORT","YOUNG","PC","A","2011",90.675675868988,
"LTU","SOCSUPPORT","YOUNG","PC","A","2012",90.675675868988,
"LTU","SOCSUPPORT","YOUNG","PC","A","2013",90.675675868988,
"LTU","SOCSUPPORT","YOUNG","PC","A","2014",90.675675868988,
"LTU","SOCSUPPORT","YOUNG","PC","A","2015",90.675675868988,
"LTU","SOCSUPPORT","YOUNG","PC","A","2016",90.675675868988,
"LTU","SOCSUPPORT","YOUNG","PC","A","2017",90.675675868988,
"LTU","SOCSUPPORT","YOUNG","PC","A","2018",90.675675868988,
"LTU","SOCSUPPORT","YOUNG","PC","A","2019",90.675675868988,
"LTU","SOCSUPPORT","YOUNG","PC","A","2020",90.675675868988,
"LTU","SOCSUPPORT","YOUNG","PC","A","2021",90.675675868988,
"RUS","SOCSUPPORT","PRY","PC","A","2010",86.120468378067,
"RUS","SOCSUPPORT","PRY","PC","A","2011",86.120468378067,
"RUS","SOCSUPPORT","PRY","PC","A","2012",86.120468378067,
"RUS","SOCSUPPORT","PRY","PC","A","2013",86.120468378067,
"RUS","SOCSUPPORT","PRY","PC","A","2014",86.120468378067,
"RUS","SOCSUPPORT","PRY","PC","A","2015",86.120468378067,
"RUS","SOCSUPPORT","PRY","PC","A","2016",86.120468378067,
"RUS","SOCSUPPORT","PRY","PC","A","2017",86.120468378067,
"RUS","SOCSUPPORT","PRY","PC","A","2018",86.120468378067,
"RUS","SOCSUPPORT","PRY","PC","A","2019",86.120468378067,
"RUS","SOCSUPPORT","TRY","PC","A","2010",90.8912062644958,
"RUS","SOCSUPPORT","TRY","PC","A","2011",90.8912062644958,
"RUS","SOCSUPPORT","TRY","PC","A","2012",90.8912062644958,
"RUS","SOCSUPPORT","TRY","PC","A","2013",90.8912062644958,
"RUS","SOCSUPPORT","TRY","PC","A","2014",90.8912062644958,
"RUS","SOCSUPPORT","TRY","PC","A","2015",90.8912062644958,
"RUS","SOCSUPPORT","TRY","PC","A","2016",90.8912062644958,
"RUS","SOCSUPPORT","TRY","PC","A","2017",90.8912062644958,
"RUS","SOCSUPPORT","TRY","PC","A","2018",90.8912062644958,
"RUS","SOCSUPPORT","TRY","PC","A","2019",90.8912062644958,
"RUS","SOCSUPPORT","TRY","PC","A","2020",90.8912062644958,
"RUS","SOCSUPPORT","TRY","PC","A","2021",90.8912062644958,
"RUS","SOCSUPPORT","SRY","PC","A","2010",87.6640796661377,
"RUS","SOCSUPPORT","SRY","PC","A","2011",87.6640796661377,
"RUS","SOCSUPPORT","SRY","PC","A","2012",87.6640796661377,
"RUS","SOCSUPPORT","SRY","PC","A","2013",87.6640796661377,
"RUS","SOCSUPPORT","SRY","PC","A","2014",87.6640796661377,
"RUS","SOCSUPPORT","SRY","PC","A","2015",87.6640796661377,
"RUS","SOCSUPPORT","SRY","PC","A","2016",87.6640796661377,
"RUS","SOCSUPPORT","SRY","PC","A","2017",87.6640796661377,
"RUS","SOCSUPPORT","SRY","PC","A","2018",87.6640796661377,
"RUS","SOCSUPPORT","SRY","PC","A","2019",87.6640796661377,
"RUS","SOCSUPPORT","SRY","PC","A","2020",87.6640796661377,
"RUS","SOCSUPPORT","SRY","PC","A","2021",87.6640796661377,
"RUS","SOCSUPPORT","MIDDLE_AGED","PC","A","2010",86.9592607021332,
"RUS","SOCSUPPORT","MIDDLE_AGED","PC","A","2011",86.9592607021332,
"RUS","SOCSUPPORT","MIDDLE_AGED","PC","A","2012",86.9592607021332,
"RUS","SOCSUPPORT","MIDDLE_AGED","PC","A","2013",86.9592607021332,
"RUS","SOCSUPPORT","MIDDLE_AGED","PC","A","2014",86.9592607021332,
"RUS","SOCSUPPORT","MIDDLE_AGED","PC","A","2015",86.9592607021332,
"RUS","SOCSUPPORT","MIDDLE_AGED","PC","A","2016",86.9592607021332,
"RUS","SOCSUPPORT","MIDDLE_AGED","PC","A","2017",86.9592607021332,
"RUS","SOCSUPPORT","MIDDLE_AGED","PC","A","2018",86.9592607021332,
"RUS","SOCSUPPORT","MIDDLE_AGED","PC","A","2019",86.9592607021332,
"RUS","SOCSUPPORT","MIDDLE_AGED","PC","A","2020",86.9592607021332,
"RUS","SOCSUPPORT","MIDDLE_AGED","PC","A","2021",86.9592607021332,
"RUS","SOCSUPPORT","OLD","PC","A","2010",85.7642292976379,
"RUS","SOCSUPPORT","OLD","PC","A","2011",85.7642292976379,
"RUS","SOCSUPPORT","OLD","PC","A","2012",85.7642292976379,
"RUS","SOCSUPPORT","OLD","PC","A","2013",85.7642292976379,
"RUS","SOCSUPPORT","OLD","PC","A","2014",85.7642292976379,
"RUS","SOCSUPPORT","OLD","PC","A","2015",85.7642292976379,
"RUS","SOCSUPPORT","OLD","PC","A","2016",85.7642292976379,
"RUS","SOCSUPPORT","OLD","PC","A","2017",85.7642292976379,
"RUS","SOCSUPPORT","OLD","PC","A","2018",85.7642292976379,
"RUS","SOCSUPPORT","OLD","PC","A","2019",85.7642292976379,
"RUS","SOCSUPPORT","OLD","PC","A","2020",85.7642292976379,
"RUS","SOCSUPPORT","OLD","PC","A","2021",85.7642292976379,
"RUS","SOCSUPPORT","YOUNG","PC","A","2010",92.3085629940033,
"RUS","SOCSUPPORT","YOUNG","PC","A","2011",92.3085629940033,
"RUS","SOCSUPPORT","YOUNG","PC","A","2012",92.3085629940033,
"RUS","SOCSUPPORT","YOUNG","PC","A","2013",92.3085629940033,
"RUS","SOCSUPPORT","YOUNG","PC","A","2014",92.3085629940033,
"RUS","SOCSUPPORT","YOUNG","PC","A","2015",92.3085629940033,
"RUS","SOCSUPPORT","YOUNG","PC","A","2016",92.3085629940033,
"RUS","SOCSUPPORT","YOUNG","PC","A","2017",92.3085629940033,
"RUS","SOCSUPPORT","YOUNG","PC","A","2018",92.3085629940033,
"RUS","SOCSUPPORT","YOUNG","PC","A","2019",92.3085629940033,
"RUS","SOCSUPPORT","YOUNG","PC","A","2020",92.3085629940033,
"RUS","SOCSUPPORT","YOUNG","PC","A","2021",92.3085629940033,
"SVN","SOCSUPPORT","PRY","PC","A","2010",86.6081893444061,
"SVN","SOCSUPPORT","PRY","PC","A","2011",86.6081893444061,
"SVN","SOCSUPPORT","PRY","PC","A","2012",86.6081893444061,
"SVN","SOCSUPPORT","PRY","PC","A","2013",86.6081893444061,
"SVN","SOCSUPPORT","PRY","PC","A","2015",86.6081893444061,
"SVN","SOCSUPPORT","PRY","PC","A","2017",86.6081893444061,
"SVN","SOCSUPPORT","TRY","PC","A","2021",98.1733500957489,
"SVN","SOCSUPPORT","TRY","PC","A","2022",98.1733500957489,
"SVN","SOCSUPPORT","SRY","PC","A","2010",93.5052752494812,
"SVN","SOCSUPPORT","SRY","PC","A","2011",93.5052752494812,
"SVN","SOCSUPPORT","SRY","PC","A","2012",93.5052752494812,
"SVN","SOCSUPPORT","SRY","PC","A","2013",93.5052752494812,
"SVN","SOCSUPPORT","SRY","PC","A","2014",93.5052752494812,
"SVN","SOCSUPPORT","SRY","PC","A","2015",93.5052752494812,
"SVN","SOCSUPPORT","SRY","PC","A","2016",93.5052752494812,
"SVN","SOCSUPPORT","SRY","PC","A","2017",93.5052752494812,
"SVN","SOCSUPPORT","SRY","PC","A","2018",93.5052752494812,
"SVN","SOCSUPPORT","SRY","PC","A","2019",93.5052752494812,
"SVN","SOCSUPPORT","SRY","PC","A","2020",93.5052752494812,
"SVN","SOCSUPPORT","SRY","PC","A","2021",93.5052752494812,
"SVN","SOCSUPPORT","SRY","PC","A","2022",93.5052752494812,
"SVN","SOCSUPPORT","MIDDLE_AGED","PC","A","2010",94.0263867378235,
"SVN","SOCSUPPORT","MIDDLE_AGED","PC","A","2011",94.0263867378235,
"SVN","SOCSUPPORT","MIDDLE_AGED","PC","A","2012",94.0263867378235,
"SVN","SOCSUPPORT","MIDDLE_AGED","PC","A","2013",94.0263867378235,
"SVN","SOCSUPPORT","MIDDLE_AGED","PC","A","2014",94.0263867378235,
"SVN","SOCSUPPORT","MIDDLE_AGED","PC","A","2015",94.0263867378235,
"SVN","SOCSUPPORT","MIDDLE_AGED","PC","A","2016",94.0263867378235,
"SVN","SOCSUPPORT","MIDDLE_AGED","PC","A","2017",94.0263867378235,
"SVN","SOCSUPPORT","MIDDLE_AGED","PC","A","2018",94.0263867378235,
"SVN","SOCSUPPORT","MIDDLE_AGED","PC","A","2019",94.0263867378235,
"SVN","SOCSUPPORT","MIDDLE_AGED","PC","A","2020",94.0263867378235,
"SVN","SOCSUPPORT","MIDDLE_AGED","PC","A","2021",94.0263867378235,
"SVN","SOCSUPPORT","MIDDLE_AGED","PC","A","2022",94.0263867378235,
"SVN","SOCSUPPORT","OLD","PC","A","2010",89.3091380596161,
"SVN","SOCSUPPORT","OLD","PC","A","2011",89.3091380596161,
"SVN","SOCSUPPORT","OLD","PC","A","2012",89.3091380596161,
"SVN","SOCSUPPORT","OLD","PC","A","2013",89.3091380596161,
"SVN","SOCSUPPORT","OLD","PC","A","2014",89.3091380596161,
"SVN","SOCSUPPORT","OLD","PC","A","2015",89.3091380596161,
"SVN","SOCSUPPORT","OLD","PC","A","2016",89.3091380596161,
"SVN","SOCSUPPORT","OLD","PC","A","2017",89.3091380596161,
"SVN","SOCSUPPORT","OLD","PC","A","2018",89.3091380596161,
"SVN","SOCSUPPORT","OLD","PC","A","2019",89.3091380596161,
"SVN","SOCSUPPORT","OLD","PC","A","2020",89.3091380596161,
"SVN","SOCSUPPORT","OLD","PC","A","2021",89.3091380596161,
"SVN","SOCSUPPORT","OLD","PC","A","2022",89.3091380596161,
"SVN","SOCSUPPORT","YOUNG","PC","A","2010",97.590172290802,
"SVN","SOCSUPPORT","YOUNG","PC","A","2011",97.590172290802,
"SVN","SOCSUPPORT","YOUNG","PC","A","2012",97.590172290802,
"SVN","SOCSUPPORT","YOUNG","PC","A","2013",97.590172290802,
"SVN","SOCSUPPORT","YOUNG","PC","A","2014",97.590172290802,
"SVN","SOCSUPPORT","YOUNG","PC","A","2015",97.590172290802,
"SVN","SOCSUPPORT","YOUNG","PC","A","2016",97.590172290802,
"SVN","SOCSUPPORT","YOUNG","PC","A","2021",97.590172290802,
"SVN","SOCSUPPORT","YOUNG","PC","A","2022",97.590172290802,
"ZAF","SOCSUPPORT","PRY","PC","A","2010",82.3666036128998,
"ZAF","SOCSUPPORT","PRY","PC","A","2011",82.3666036128998,
"ZAF","SOCSUPPORT","PRY","PC","A","2012",82.3666036128998,
"ZAF","SOCSUPPORT","PRY","PC","A","2013",82.3666036128998,
"ZAF","SOCSUPPORT","PRY","PC","A","2014",82.3666036128998,
"ZAF","SOCSUPPORT","PRY","PC","A","2015",82.3666036128998,
"ZAF","SOCSUPPORT","PRY","PC","A","2016",82.3666036128998,
"ZAF","SOCSUPPORT","PRY","PC","A","2017",82.3666036128998,
"ZAF","SOCSUPPORT","PRY","PC","A","2018",82.3666036128998,
"ZAF","SOCSUPPORT","PRY","PC","A","2019",82.3666036128998,
"ZAF","SOCSUPPORT","PRY","PC","A","2021",82.3666036128998,
"ZAF","SOCSUPPORT","TRY","PC","A","2012",94.249963760376,
"ZAF","SOCSUPPORT","TRY","PC","A","2014",94.249963760376,
"ZAF","SOCSUPPORT","TRY","PC","A","2015",94.249963760376,
"ZAF","SOCSUPPORT","TRY","PC","A","2016",94.249963760376,
"ZAF","SOCSUPPORT","TRY","PC","A","2020",94.249963760376,
"ZAF","SOCSUPPORT","TRY","PC","A","2021",94.249963760376,
"ZAF","SOCSUPPORT","SRY","PC","A","2010",89.4350826740265,
"ZAF","SOCSUPPORT","SRY","PC","A","2011",89.4350826740265,
"ZAF","SOCSUPPORT","SRY","PC","A","2012",89.4350826740265,
"ZAF","SOCSUPPORT","SRY","PC","A","2013",89.4350826740265,
"ZAF","SOCSUPPORT","SRY","PC","A","2014",89.4350826740265,
"ZAF","SOCSUPPORT","SRY","PC","A","2015",89.4350826740265,
"ZAF","SOCSUPPORT","SRY","PC","A","2016",89.4350826740265,
"ZAF","SOCSUPPORT","SRY","PC","A","2017",89.4350826740265,
"ZAF","SOCSUPPORT","SRY","PC","A","2018",89.4350826740265,
"ZAF","SOCSUPPORT","SRY","PC","A","2019",89.4350826740265,
"ZAF","SOCSUPPORT","SRY","PC","A","2020",89.4350826740265,
"ZAF","SOCSUPPORT","SRY","PC","A","2021",89.4350826740265,
"ZAF","SOCSUPPORT","MIDDLE_AGED","PC","A","2010",87.0186746120453,
"ZAF","SOCSUPPORT","MIDDLE_AGED","PC","A","2011",87.0186746120453,
"ZAF","SOCSUPPORT","MIDDLE_AGED","PC","A","2012",87.0186746120453,
"ZAF","SOCSUPPORT","MIDDLE_AGED","PC","A","2013",87.0186746120453,
"ZAF","SOCSUPPORT","MIDDLE_AGED","PC","A","2014",87.0186746120453,
"ZAF","SOCSUPPORT","MIDDLE_AGED","PC","A","2015",87.0186746120453,
"ZAF","SOCSUPPORT","MIDDLE_AGED","PC","A","2016",87.0186746120453,
"ZAF","SOCSUPPORT","MIDDLE_AGED","PC","A","2017",87.0186746120453,
"ZAF","SOCSUPPORT","MIDDLE_AGED","PC","A","2018",87.0186746120453,
"ZAF","SOCSUPPORT","MIDDLE_AGED","PC","A","2019",87.0186746120453,
"ZAF","SOCSUPPORT","MIDDLE_AGED","PC","A","2020",87.0186746120453,
"ZAF","SOCSUPPORT","MIDDLE_AGED","PC","A","2021",87.0186746120453,
"ZAF","SOCSUPPORT","OLD","PC","A","2010",84.7881972789764,
"ZAF","SOCSUPPORT","OLD","PC","A","2011",84.7881972789764,
